experiment,plate,row,col,protect,path,plant,protect_od,path_od,date_ster,date_germ,date_inoc,date_process,light_dn,light_lx,temp_dn,MS,MES,pH,notes
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,H,2,WCS365,MOCK,col0,0.001,0,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,A,3,Pf5,N2C3-L,col0,0.0001,0.01,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,B,3,Pf5,N2C3-L,col0,0.0001,0.0001,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,C,3,Pf5,N2C3-L,col0,0.0001,1E-06,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,D,3,Pf5,MOCK,col0,0.0001,0,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,E,3,WCS365,N2C3-L,col0,0.0001,0.01,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,F,3,WCS365,N2C3-L,col0,0.0001,0.0001,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,G,3,WCS365,N2C3-L,col0,0.0001,1E-06,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,H,3,WCS365,MOCK,col0,0.0001,0,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,A,4,Pf5,N2C3-L,col0,1E-05,0.01,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,B,4,Pf5,N2C3-L,col0,1E-05,0.0001,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,C,4,Pf5,N2C3-L,col0,1E-05,1E-06,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,D,4,Pf5,MOCK,col0,1E-05,0,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,E,4,WCS365,N2C3-L,col0,1E-05,0.01,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,F,4,WCS365,N2C3-L,col0,1E-05,0.0001,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,G,4,WCS365,N2C3-L,col0,1E-05,1E-06,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,H,4,WCS365,MOCK,col0,1E-05,0,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,A,5,Pf5,N2C3-L,col0,1E-06,0.01,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,B,5,Pf5,N2C3-L,col0,1E-06,0.0001,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,C,5,Pf5,N2C3-L,col0,1E-06,1E-06,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,D,5,Pf5,MOCK,col0,1E-06,0,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,E,5,WCS365,N2C3-L,col0,1E-06,0.01,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,F,5,WCS365,N2C3-L,col0,1E-06,0.0001,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,G,5,WCS365,N2C3-L,col0,1E-06,1E-06,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,H,5,WCS365,MOCK,col0,1E-06,0,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,A,6,MOCK,N2C3-L,col0,0,0.01,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,B,6,MOCK,N2C3-L,col0,0,0.0001,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,C,6,MOCK,N2C3-L,col0,0,1E-06,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,D,6,MOCK,MOCK,col0,0,0,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,E,6,MOCK,N2C3-L,col0,0,0.01,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,F,6,MOCK,N2C3-L,col0,0,0.0001,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,G,6,MOCK,N2C3-L,col0,0,1E-06,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,H,6,MOCK,MOCK,col0,0,0,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,A,7,WCS365,N2C3-L,col0,0.01,0.01,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,B,7,WCS365,N2C3-L,col0,0.01,0.0001,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,C,7,WCS365,N2C3-L,col0,0.01,1E-06,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,D,7,WCS365,MOCK,col0,0.01,0,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,E,7,Pf5,N2C3-L,col0,0.01,0.01,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,F,7,Pf5,N2C3-L,col0,0.01,0.0001,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,G,7,Pf5,N2C3-L,col0,0.01,1E-06,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,H,7,Pf5,MOCK,col0,0.01,0,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,A,8,WCS365,N2C3-L,col0,0.001,0.01,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,B,8,WCS365,N2C3-L,col0,0.001,0.0001,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,C,8,WCS365,N2C3-L,col0,0.001,1E-06,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,D,8,WCS365,MOCK,col0,0.001,0,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,E,8,Pf5,N2C3-L,col0,0.001,0.01,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,F,8,Pf5,N2C3-L,col0,0.001,0.0001,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,G,8,Pf5,N2C3-L,col0,0.001,1E-06,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,H,8,Pf5,MOCK,col0,0.001,0,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,A,9,WCS365,N2C3-L,col0,0.0001,0.01,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,B,9,WCS365,N2C3-L,col0,0.0001,0.0001,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,C,9,WCS365,N2C3-L,col0,0.0001,1E-06,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,D,9,WCS365,MOCK,col0,0.0001,0,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,E,9,Pf5,N2C3-L,col0,0.0001,0.01,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,F,9,Pf5,N2C3-L,col0,0.0001,0.0001,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,G,9,Pf5,N2C3-L,col0,0.0001,1E-06,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,H,9,Pf5,MOCK,col0,0.0001,0,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,A,10,WCS365,N2C3-L,col0,1E-05,0.01,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,B,10,WCS365,N2C3-L,col0,1E-05,0.0001,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,C,10,WCS365,N2C3-L,col0,1E-05,1E-06,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,D,10,WCS365,MOCK,col0,1E-05,0,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,E,10,Pf5,N2C3-L,col0,1E-05,0.01,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,F,10,Pf5,N2C3-L,col0,1E-05,0.0001,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,G,10,Pf5,N2C3-L,col0,1E-05,1E-06,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,H,10,Pf5,MOCK,col0,1E-05,0,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,A,11,WCS365,N2C3-L,col0,1E-06,0.01,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,B,11,WCS365,N2C3-L,col0,1E-06,0.0001,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,C,11,WCS365,N2C3-L,col0,1E-06,1E-06,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,D,11,WCS365,MOCK,col0,1E-06,0,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,E,11,Pf5,N2C3-L,col0,1E-06,0.01,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,F,11,Pf5,N2C3-L,col0,1E-06,0.0001,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,G,11,Pf5,N2C3-L,col0,1E-06,1E-06,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,H,11,Pf5,MOCK,col0,1E-06,0,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,A,12,MOCK,N2C3-L,col0,0,0.01,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,B,12,MOCK,N2C3-L,col0,0,0.0001,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,C,12,MOCK,N2C3-L,col0,0,1E-06,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,D,12,MOCK,MOCK,col0,0,0,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,E,12,MOCK,N2C3-L,col0,0,0.01,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,F,12,MOCK,N2C3-L,col0,0,0.0001,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,G,12,MOCK,N2C3-L,col0,0,1E-06,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_a,H,12,MOCK,MOCK,col0,0,0,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_b,A,1,CHAO,N2C3-L,col0,0.01,0.01,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_b,B,1,CHAO,N2C3-L,col0,0.01,0.0001,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_b,C,1,CHAO,N2C3-L,col0,0.01,1E-06,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_b,D,1,CHAO,MOCK,col0,0.01,0,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_b,E,1,CH267,N2C3-L,col0,0.01,0.01,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_b,F,1,CH267,N2C3-L,col0,0.01,0.0001,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_b,G,1,CH267,N2C3-L,col0,0.01,1E-06,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_b,H,1,CH267,MOCK,col0,0.01,0,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_b,A,2,CHAO,N2C3-L,col0,0.001,0.01,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_b,B,2,CHAO,N2C3-L,col0,0.001,0.0001,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_b,C,2,CHAO,N2C3-L,col0,0.001,1E-06,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_b,D,2,CHAO,MOCK,col0,0.001,0,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_b,E,2,CH267,N2C3-L,col0,0.001,0.01,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_b,F,2,CH267,N2C3-L,col0,0.001,0.0001,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_b,G,2,CH267,N2C3-L,col0,0.001,1E-06,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_b,H,2,CH267,MOCK,col0,0.001,0,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_b,A,3,CHAO,N2C3-L,col0,0.0001,0.01,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_b,B,3,CHAO,N2C3-L,col0,0.0001,0.0001,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_b,C,3,CHAO,N2C3-L,col0,0.0001,1E-06,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_b,D,3,CHAO,MOCK,col0,0.0001,0,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_b,E,3,CH267,N2C3-L,col0,0.0001,0.01,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_b,F,3,CH267,N2C3-L,col0,0.0001,0.0001,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_b,G,3,CH267,N2C3-L,col0,0.0001,1E-06,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_b,H,3,CH267,MOCK,col0,0.0001,0,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_b,A,4,CHAO,N2C3-L,col0,1E-05,0.01,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_b,B,4,CHAO,N2C3-L,col0,1E-05,0.0001,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_b,C,4,CHAO,N2C3-L,col0,1E-05,1E-06,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_b,D,4,CHAO,MOCK,col0,1E-05,0,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_b,E,4,CH267,N2C3-L,col0,1E-05,0.01,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_b,F,4,CH267,N2C3-L,col0,1E-05,0.0001,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
2023-06-21_ac_ccpwn,scan_Pf5_WCS365_CHAO_CH267_Day6_004_b,G,4,CH267,N2C3-L,col0,1E-05,1E-06,2023-06-12,2023-06-15,2023-06-21,2023-06-28,12_12,110,23_23,0.5,0.5,5.8,
